booking_id,booking_date,departure_date,lead_time_days,airline,origin,destination,haul_type,cabin_class,trip_type,fare_basis,booking_channel,booking_source,pax_count,base_fare_inr,taxes_inr,total_fare_inr,ancillary_revenue_inr,payment_method,prior_bookings,booking_status,customer_complaint,satisfaction_score
CLR-01220,2025-01-19,2025-01-25,6,KLM,DEL,YYZ,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,4,38678.67,7422.63,184405.2,6111.57,Credit Card,0,Ticketed,,5
CLR-01221,2025-06-16,2025-06-20,4,Lufthansa,BOM,FRA,Long-Haul,Economy,Multi-City,BOWRT,B2B_Agent,GDS,2,42142.45,7102.05,98489.0,2658.61,Credit Card,11,Ticketed,,4
CLR-01222,2025-04-19,2025-07-19,91,Lufthansa,DEL,AUH,Medium-Haul,Economy,Round-Trip,BOWRT,B2C_Website,GDS,2,11945.48,1184.58,26260.12,6789.13,Credit Card,8,Ticketed,,3
CLR-01223,2025-03-14,2025-05-08,55,Air France,BLR,SFO,Long-Haul,Economy,Round-Trip,HOWRT,B2C_Website,NDC,1,42902.39,5837.19,48739.58,4456.41,Credit Card,0,Confirmed,,
CLR-01224,2025-04-17,2025-05-20,33,Singapore Airlines,MAA,KUL,Medium-Haul,Economy,One-Way,EOWRT,B2C_Website,GDS,1,20377.97,3202.86,23580.83,592.93,UPI,13,Ticketed,,5
CLR-01225,2025-06-22,2025-07-21,29,Emirates,DEL,LHR,Long-Haul,Economy,Multi-City,EOWRT,B2B_Agent,GDS,4,50678.82,7679.21,233432.12,13222.6,Credit Card,0,Confirmed,,4
CLR-01226,2025-03-16,2025-03-24,8,Condor,CCU,BKK,Medium-Haul,Economy,Round-Trip,VOWRT,B2C_Website,GDS,3,24674.46,2552.27,81680.19,,Credit Card,14,Ticketed,,5
CLR-01227,2025-01-10,2025-04-03,83,Air Canada,DEL,YYZ,Long-Haul,Economy,Round-Trip,HOWRT,B2C_Website,NDC,1,34842.59,4997.36,39839.95,4182.07,Debit Card,0,Confirmed,"Connection time too short, missed connecting flight",2
CLR-01228,2025-02-14,2025-03-05,19,British Airways,BOM,CDG,Long-Haul,Economy,Round-Trip,YOWRT,B2C_Website,GDS,1,47354.15,4692.15,52046.3,0.0,Bank Transfer,11,Refunded,,3
CLR-01229,2025-08-06,2025-08-11,5,Lufthansa,DEL,AUH,Medium-Haul,Premium Economy,Round-Trip,MOWRT,B2B_Agent,GDS,1,25966.77,5710.72,31677.49,1703.97,Credit Card,18,Confirmed,,5
CLR-01230,2025-12-18,2026-01-22,35,Lufthansa,MAA,SIN,Medium-Haul,Business,Multi-City,LOWRT,B2B_Agent,GDS,2,61091.79,9354.49,140892.56,0.0,Credit Card,0,Cancelled,,4
CLR-01231,2025-11-29,2025-12-13,14,Emirates,BOM,DXB,Medium-Haul,Business,Round-Trip,HOWRT,B2B_Agent,NDC,2,71554.57,11705.92,166520.98,8395.72,,0,Confirmed,,2
CLR-01232,2025-01-27,2025-05-12,105,Emirates,DEL,CDG,Long-Haul,Economy,One-Way,HOWRT,B2B_Agent,GDS,1,42475.63,6759.93,49235.56,0.0,Agent Credit,0,Refunded,"Seat allocation issue, paid for window got middle",1
CLR-01233,2025-11-16,2026-02-26,102,Emirates,BOM,CDG,Long-Haul,Economy,Round-Trip,BOWRT,B2C_Website,GDS,4,50069.04,6965.43,228137.88,17474.33,Credit Card,0,Ticketed,,5
CLR-01234,2025-07-27,2025-09-02,37,American Airlines,DEL,CDG,Long-Haul,Business,Multi-City,HOWRT,B2B_Agent,NDC,3,73762.66,15175.19,266813.55,1107.53,Agent Credit,0,Ticketed,,5
CLR-01235,2025-07-14,2025-09-21,69,Lufthansa,DEL,CDG,Long-Haul,Business,Round-Trip,QOWRT,B2B_Agent,GDS,3,101024.28,17378.39,355208.01,4594.34,Bank Transfer,11,Confirmed,,2
CLR-01236,2025-12-12,2026-01-27,46,Air Canada,BOM,FRA,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,GDS,1,31583.31,3603.28,35186.59,0.0,UPI,0,Refunded,Baggage not received at destination,
CLR-01237,2025-05-09,2025-07-01,53,British Airways,DEL,YYZ,Long-Haul,Premium Economy,Round-Trip,VOWRT,B2C_Website,GDS,3,48022.8,9400.24,172269.12,,Bank Transfer,18,Refunded,,3
CLR-01238,2025-03-17,2025-06-10,85,Air Canada,DEL,YYZ,Long-Haul,Economy,Round-Trip,HOWRT,B2C_Website,GDS,1,49448.43,6008.53,55456.96,0.0,Debit Card,3,Ticketed,,5
CLR-01239,2025-12-16,2026-01-18,33,British Airways,BOM,CDG,Long-Haul,Economy,One-Way,QOWRT,B2B_Agent,NDC,1,53444.56,7880.35,61324.91,7094.25,Bank Transfer,0,Confirmed,,4
CLR-01240,2025-03-15,2025-06-03,80,Lufthansa,HYD,AMS,Long-Haul,Economy,Multi-City,QOWRT,Mobile_App,GDS,2,39654.04,6179.93,91667.94,10084.96,Credit Card,1,Ticketed,,
CLR-01241,2025-10-25,2026-01-22,89,Lufthansa,COK,DOH,Medium-Haul,First,Multi-City,QOWRT,Mobile_App,GDS,2,81952.88,17926.9,199759.56,751.17,Agent Credit,0,No-Show,,3
CLR-01242,2025-08-05,2025-11-06,93,Lufthansa,BLR,CDG,Long-Haul,Economy,Round-Trip,EOWRT,API_Partner,GDS,3,43976.39,7835.37,155435.28,2051.72,Credit Card,11,Ticketed,,4
CLR-01243,2025-12-28,2026-01-14,17,Air Canada,BOM,FRA,Long-Haul,Economy,Multi-City,QOWRT,B2B_Agent,GDS,1,20120.98,2775.49,22896.47,0.0,Debit Card,0,Ticketed,,3
CLR-01244,2025-04-06,2025-06-17,72,British Airways,MAA,DXB,Medium-Haul,Business,One-Way,LOWRT,B2B_Agent,GDS,2,48629.65,9757.41,116774.12,3040.8,Debit Card,0,Ticketed,"Flight delayed by 3 hours, requesting compensation",1
CLR-01245,2025-03-29,2025-07-25,118,British Airways,HYD,LHR,Long-Haul,Economy,Round-Trip,LOWRT,B2C_Website,GDS,5,32190.24,6731.88,194610.6,31529.5,,0,Ticketed,,4
CLR-01246,2025-04-23,2025-08-09,108,Singapore Airlines,HYD,AMS,Long-Haul,Economy,Round-Trip,EOWRT,API_Partner,GDS,3,25439.35,2602.65,84126.0,0.0,Debit Card,0,Confirmed,,
CLR-01247,2025-12-26,2026-03-21,85,Etihad Airways,DEL,AUH,Medium-Haul,Economy,Multi-City,EOWRT,B2C_Website,GDS,3,8106.97,1776.66,29650.89,9962.78,Credit Card,18,Refunded,,2
CLR-01248,2025-06-27,2025-10-10,105,Emirates,BLR,CDG,Long-Haul,Economy,Multi-City,QOWRT,API_Partner,NDC,1,36289.0,6529.74,42818.74,0.0,Credit Card,0,Ticketed,,
CLR-01249,2025-03-29,2025-06-08,71,Emirates,BLR,CDG,Long-Haul,Business,Round-Trip,EOWRT,B2B_Agent,GDS,1,104936.72,13356.89,118293.61,2553.02,UPI,0,Ticketed,,
CLR-01250,2025-10-13,2025-12-21,69,American Airlines,MAA,SIN,Medium-Haul,Business,Round-Trip,QOWRT,B2C_Website,GDS,4,41854.38,5639.31,189974.76,5280.68,Credit Card,0,Ticketed,,5
CLR-01251,2025-11-16,2026-03-05,109,Etihad Airways,MAA,SIN,Medium-Haul,Economy,Round-Trip,YOWRT,B2C_Website,GDS,2,8179.65,1626.62,19612.54,0.0,Bank Transfer,0,Ticketed,,
CLR-01252,2025-11-01,2025-12-13,42,Air France,COK,DOH,Medium-Haul,Economy,Multi-City,YOWRT,Mobile_App,NDC,1,19794.75,2252.35,22047.1,4994.0,Agent Credit,18,Confirmed,,4
CLR-01253,2025-01-09,2025-01-24,15,Condor,BLR,CDG,Long-Haul,Economy,Round-Trip,EOWRT,B2B_Agent,GDS,2,41382.21,5916.8,94598.02,0.0,Debit Card,0,Ticketed,,5
CLR-01254,2025-09-11,2025-10-25,44,American Airlines,BLR,SFO,Long-Haul,Premium Economy,Multi-City,BOWRT,B2B_Agent,GDS,1,78018.3,10465.47,88483.77,0.0,Credit Card,0,Ticketed,,5
CLR-01255,2025-12-06,2026-03-31,115,Etihad Airways,BLR,CDG,Long-Haul,Business,Round-Trip,EOWRT,B2B_Agent,GDS,2,163026.82,14738.09,355529.82,1788.84,Credit Card,0,Confirmed,,4
CLR-01256,2025-12-07,2025-12-25,18,Lufthansa,MAA,DXB,Medium-Haul,Business,One-Way,EOWRT,API_Partner,GDS,3,45861.04,4032.82,149681.58,5324.41,Credit Card,6,Confirmed,,
CLR-01257,2025-05-29,2025-08-20,83,Singapore Airlines,DEL,LHR,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,4,44469.29,7666.72,208544.04,5869.17,Credit Card,5,Confirmed,,4
CLR-01258,2025-06-16,2025-07-25,39,Air France,DEL,YYZ,Long-Haul,Economy,Multi-City,LOWRT,Mobile_App,NDC,1,45313.94,8255.32,53569.26,380.99,Debit Card,0,Confirmed,,4
CLR-01259,2025-04-06,2025-06-09,64,Air Canada,DEL,JFK,Long-Haul,Business,One-Way,VOWRT,B2B_Agent,NDC,1,177165.21,31727.62,208892.83,2917.92,Credit Card,0,Cancelled,,2
CLR-01260,2025-09-28,2025-12-29,92,Singapore Airlines,MAA,SIN,Medium-Haul,Economy,One-Way,VOWRT,B2C_Website,GDS,1,19493.71,3930.72,23424.43,0.0,Credit Card,0,Cancelled,,5
CLR-01261,2025-08-09,2025-11-30,113,Emirates,CCU,BKK,Medium-Haul,Economy,Multi-City,QOWRT,B2B_Agent,GDS,6,9446.29,1890.73,68022.12,3572.35,,11,Cancelled,,5
CLR-01262,2025-04-16,2025-07-26,101,Air France,HYD,AMS,Long-Haul,Business,Round-Trip,MOWRT,Mobile_App,NDC,2,65241.11,9723.08,149928.38,2788.73,Debit Card,15,Ticketed,,5
CLR-01263,2025-04-17,2025-05-03,16,Air France,CCU,BKK,Medium-Haul,Business,Round-Trip,YOWRT,B2C_Website,GDS,1,46769.71,9561.31,56331.02,5167.94,,13,Ticketed,,5
CLR-01264,2025-11-08,2025-12-14,36,Singapore Airlines,CCU,BKK,Medium-Haul,Business,Round-Trip,EOWRT,Mobile_App,GDS,4,86715.49,9945.8,386645.16,7829.71,Debit Card,0,Ticketed,,5
CLR-01265,2025-04-12,2025-05-14,32,Condor,HYD,AMS,Long-Haul,Economy,Round-Trip,QOWRT,API_Partner,GDS,4,28563.91,5810.92,137499.32,23869.79,Bank Transfer,0,Confirmed,,5
CLR-01266,2025-06-16,2025-10-11,117,Etihad Airways,DEL,SIN,Medium-Haul,Premium Economy,Round-Trip,VOWRT,B2C_Website,NDC,1,20874.13,3918.1,24792.23,3204.31,Agent Credit,0,Confirmed,,4
CLR-01267,2025-07-22,2025-11-12,113,Condor,BLR,SFO,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,NDC,1,34017.69,5192.58,39210.27,2302.73,,0,Ticketed,,4
CLR-01268,2025-08-23,2025-10-05,43,Etihad Airways,BLR,CDG,Long-Haul,Economy,Round-Trip,YOWRT,B2C_Website,NDC,2,36781.38,3513.62,80590.0,1506.12,Credit Card,0,Ticketed,,5
CLR-01269,2025-06-07,2025-07-27,50,Condor,DEL,LHR,Long-Haul,Business,One-Way,YOWRT,B2B_Agent,GDS,3,164054.66,20972.31,555080.91,2637.25,Debit Card,8,Ticketed,,4
CLR-01270,2025-01-14,2025-02-09,26,Air Canada,MAA,KUL,Medium-Haul,Premium Economy,Round-Trip,MOWRT,B2B_Agent,GDS,1,38510.64,3235.38,41746.02,746.24,Agent Credit,0,Refunded,,3
CLR-01271,2025-10-28,2025-12-28,61,Etihad Airways,BOM,LHR,Long-Haul,Premium Economy,Round-Trip,BOWRT,B2C_Website,GDS,3,57973.77,8942.61,200749.14,13014.76,,19,Cancelled,,4
CLR-01272,2025-10-21,2025-11-01,11,American Airlines,DEL,YYZ,Long-Haul,Economy,Round-Trip,YOWRT,B2B_Agent,NDC,3,26596.5,5167.02,95290.56,3185.92,Credit Card,0,Ticketed,PNR not found in airline system after ticketing,1
CLR-01273,2025-12-30,2026-01-15,16,Etihad Airways,MAA,KUL,Medium-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,NDC,2,12992.62,2558.81,31102.86,9397.99,Bank Transfer,14,Ticketed,,3
CLR-01274,2025-02-04,2025-04-28,83,Condor,BOM,FRA,Long-Haul,Economy,Round-Trip,EOWRT,B2C_Website,GDS,3,26360.39,4596.78,92871.51,9086.99,Bank Transfer,2,Ticketed,,4
CLR-01275,2025-02-22,2025-03-11,17,Air Canada,BOM,CDG,Long-Haul,Premium Economy,One-Way,YOWRT,B2B_Agent,GDS,3,89335.2,18077.33,322237.59,3178.31,Credit Card,0,Ticketed,,5
CLR-01276,2025-10-05,2025-10-31,26,Emirates,COK,DOH,Medium-Haul,Economy,Round-Trip,QOWRT,B2C_Website,GDS,2,17754.23,2799.33,41107.12,548.28,Credit Card,0,Ticketed,,4
CLR-01277,2025-02-03,2025-05-21,107,Emirates,HYD,LHR,Long-Haul,First,Round-Trip,YOWRT,B2C_Website,GDS,1,215026.7,34567.71,249594.41,0.0,Credit Card,19,Confirmed,,2
CLR-01278,2025-08-23,2025-10-09,47,Etihad Airways,MAA,KUL,Medium-Haul,Premium Economy,One-Way,HOWRT,B2B_Agent,GDS,3,44084.09,4666.81,146252.7,15749.88,Bank Transfer,18,Ticketed,,4
CLR-01279,2025-05-05,2025-05-28,23,KLM,DEL,AUH,Medium-Haul,Economy,Round-Trip,EOWRT,API_Partner,GDS,1,20834.18,2851.47,23685.65,0.0,Bank Transfer,0,No-Show,,4
CLR-01280,2025-11-28,2026-01-14,47,KLM,BOM,FRA,Long-Haul,Economy,Round-Trip,YOWRT,B2C_Website,GDS,5,48608.66,5174.28,268914.7,8918.46,UPI,0,Ticketed,,4
CLR-01281,2025-12-27,2026-04-04,98,Singapore Airlines,DEL,YYZ,Long-Haul,Economy,Round-Trip,BOWRT,B2B_Agent,GDS,3,27808.79,3281.01,93269.4,0.0,Bank Transfer,0,Ticketed,,5
CLR-01282,2025-12-11,2026-04-01,111,American Airlines,BOM,LHR,Long-Haul,Economy,Round-Trip,VOWRT,B2C_Website,GDS,2,46525.69,7042.89,107137.16,6029.63,Agent Credit,0,Cancelled,,
CLR-01283,2025-03-18,2025-03-26,8,Lufthansa,HYD,AMS,Long-Haul,First,One-Way,MOWRT,B2B_Agent,GDS,1,254445.01,52559.18,307004.19,1007.75,Agent Credit,0,Confirmed,,5
CLR-01284,2025-01-21,2025-04-25,94,Condor,CCU,BKK,Medium-Haul,Economy,Round-Trip,MOWRT,B2C_Website,NDC,1,20658.74,2717.32,23376.06,0.0,Bank Transfer,0,Ticketed,Visa rejected but non-refundable ticket purchased,3
CLR-01285,2025-04-17,2025-05-12,25,Emirates,BLR,FRA,Long-Haul,Economy,One-Way,MOWRT,B2B_Agent,NDC,4,23559.35,5006.49,114263.36,14617.56,,0,Confirmed,,3
CLR-01286,2025-08-30,2025-12-14,106,Air France,BOM,DXB,Medium-Haul,Economy,One-Way,YOWRT,B2C_Website,NDC,4,11475.04,1634.14,52436.72,2790.05,Credit Card,9,Ticketed,,5
CLR-01287,2025-03-07,2025-04-23,47,British Airways,MAA,DXB,Medium-Haul,Premium Economy,Round-Trip,HOWRT,B2B_Agent,GDS,2,37433.88,6595.54,88058.84,0.0,Debit Card,0,Ticketed,,4
CLR-01288,2025-12-20,2026-01-08,19,American Airlines,DEL,CDG,Long-Haul,Economy,Round-Trip,MOWRT,B2C_Website,GDS,2,28422.28,3559.87,63964.3,0.0,Debit Card,5,Ticketed,,4
CLR-01289,2025-10-20,2025-10-25,5,Singapore Airlines,DEL,JFK,Long-Haul,Economy,Multi-City,BOWRT,Mobile_App,GDS,2,42946.71,3918.56,93730.54,1568.57,Credit Card,0,Ticketed,,
CLR-01290,2025-03-07,2025-04-19,43,Lufthansa,DEL,LHR,Long-Haul,Economy,Round-Trip,YOWRT,API_Partner,GDS,2,32682.39,4709.01,74782.8,1988.42,Debit Card,0,Ticketed,,4
CLR-01291,2025-01-01,2025-01-31,30,American Airlines,HYD,LHR,Long-Haul,Economy,One-Way,HOWRT,B2B_Agent,GDS,1,38767.63,5274.79,44042.42,2782.35,Bank Transfer,7,Ticketed,,
CLR-01292,2025-05-27,2025-07-20,54,Lufthansa,BLR,CDG,Long-Haul,Business,Round-Trip,BOWRT,B2C_Website,NDC,2,65698.66,6632.04,144661.4,0.0,Credit Card,0,Confirmed,,3
CLR-01293,2025-08-25,2025-09-21,27,Etihad Airways,HYD,AMS,Long-Haul,Business,Round-Trip,VOWRT,B2B_Agent,GDS,2,117374.46,15822.22,266393.36,0.0,Credit Card,0,Cancelled,,5
CLR-01294,2025-03-20,2025-05-12,53,Air Canada,MAA,KUL,Medium-Haul,Business,Multi-City,BOWRT,B2C_Website,GDS,2,67536.18,10263.72,155599.8,3390.3,Credit Card,0,Confirmed,,4
CLR-01295,2025-12-29,2026-03-24,85,British Airways,BLR,CDG,Long-Haul,Economy,Round-Trip,MOWRT,B2B_Agent,GDS,3,33881.31,5436.28,117952.77,2264.82,Debit Card,0,Refunded,EMD for ancillary service not reflecting,3
CLR-01296,2025-06-16,2025-07-03,17,Singapore Airlines,HYD,LHR,Long-Haul,Economy,Multi-City,BOWRT,B2B_Agent,GDS,1,34149.58,6551.21,40700.79,1240.15,Debit Card,9,Ticketed,,4
CLR-01297,2025-06-13,2025-09-01,80,British Airways,COK,DOH,Medium-Haul,Economy,One-Way,MOWRT,B2B_Agent,NDC,1,12767.12,2455.25,15222.37,0.0,Credit Card,0,Confirmed,,3
CLR-01298,2025-01-17,2025-05-03,106,British Airways,DEL,JFK,Long-Haul,Economy,One-Way,MOWRT,B2B_Agent,GDS,4,40858.98,5452.49,185245.88,0.0,Bank Transfer,0,Cancelled,,3
CLR-01299,2025-02-11,2025-04-07,55,Etihad Airways,MAA,SIN,Medium-Haul,Economy,Round-Trip,MOWRT,API_Partner,NDC,3,19878.79,4314.99,72581.34,19329.77,UPI,0,Ticketed,,3
CLR-01300,2025-04-21,2025-05-19,28,Etihad Airways,BLR,CDG,Long-Haul,Business,Round-Trip,BOWRT,B2C_Website,GDS,1,129095.3,16032.54,145127.84,0.0,Credit Card,0,Ticketed,,3
CLR-01301,2025-07-01,2025-10-19,110,KLM,BOM,FRA,Long-Haul,First,One-Way,VOWRT,B2B_Agent,GDS,3,239732.28,39570.68,837908.88,0.0,Debit Card,0,Ticketed,,5
CLR-01302,2025-10-23,2025-12-15,53,Emirates,DEL,SIN,Medium-Haul,Economy,One-Way,YOWRT,B2C_Website,GDS,1,18914.18,3129.25,22043.43,0.0,Credit Card,0,Refunded,,4
CLR-01303,2025-09-09,2026-01-05,118,Singapore Airlines,DEL,CDG,Long-Haul,Economy,One-Way,BOWRT,B2B_Agent,GDS,1,28051.38,3630.47,31681.85,0.0,Agent Credit,0,Confirmed,Unable to add extra baggage through portal,2
CLR-01304,2025-10-12,2025-11-26,45,Etihad Airways,CCU,BKK,Medium-Haul,Premium Economy,Round-Trip,EOWRT,B2B_Agent,NDC,1,42096.53,8017.67,50114.2,0.0,Bank Transfer,0,Ticketed,,
CLR-01305,2025-10-11,2025-12-06,56,KLM,BOM,DXB,Medium-Haul,Economy,One-Way,BOWRT,API_Partner,GDS,2,22871.63,3797.64,53338.54,695.67,Credit Card,14,Ticketed,,5
CLR-01306,2025-12-06,2026-01-19,44,Lufthansa,BOM,CDG,Long-Haul,Economy,Multi-City,,B2C_Website,GDS,3,50567.1,9028.5,178786.8,0.0,Debit Card,2,Ticketed,,3
CLR-01307,2025-03-04,2025-04-25,52,KLM,BOM,LHR,Long-Haul,Business,Round-Trip,MOWRT,API_Partner,GDS,3,171534.38,34770.36,618914.22,0.0,Debit Card,19,Cancelled,,5
CLR-01308,2025-01-16,2025-05-01,105,Air France,CCU,BKK,Medium-Haul,Economy,Round-Trip,YOWRT,API_Partner,GDS,4,15037.51,1480.27,66071.12,10671.86,Debit Card,0,Ticketed,,5
CLR-01309,2025-05-21,2025-06-01,11,Etihad Airways,MAA,KUL,Medium-Haul,Premium Economy,Round-Trip,QOWRT,B2C_Website,NDC,4,42175.65,4431.81,186429.84,2348.97,Bank Transfer,2,Ticketed,,5
CLR-01310,2025-09-11,2025-09-29,18,Lufthansa,HYD,LHR,Long-Haul,Economy,Round-Trip,YOWRT,Mobile_App,GDS,2,22639.68,4290.77,53860.9,3147.39,Agent Credit,0,Ticketed,,5
CLR-01311,2025-09-25,2025-10-12,17,Lufthansa,BOM,LHR,Long-Haul,Business,Round-Trip,YOWRT,B2C_Website,GDS,2,77954.12,10269.74,176447.72,0.0,UPI,0,Confirmed,,5
CLR-01312,2025-06-15,2025-07-04,19,Etihad Airways,BOM,LHR,Long-Haul,First,Round-Trip,YOWRT,B2B_Agent,NDC,3,222512.15,41012.88,790575.09,,Credit Card,5,Confirmed,,5
CLR-01313,2025-04-27,2025-06-09,43,KLM,COK,DOH,Medium-Haul,Economy,Multi-City,BOWRT,B2B_Agent,NDC,1,12898.63,1301.7,14200.33,0.0,UPI,0,Refunded,,
CLR-01314,2025-02-25,2025-06-07,102,KLM,BOM,LHR,Long-Haul,Economy,Multi-City,BOWRT,B2B_Agent,GDS,2,27519.95,5695.82,66431.54,1180.91,Bank Transfer,5,Ticketed,,
CLR-01315,2025-03-17,2025-04-16,30,Condor,MAA,SIN,Medium-Haul,Economy,Multi-City,VOWRT,Mobile_App,GDS,2,19103.44,4096.08,46399.04,3253.02,Credit Card,0,Ticketed,,5
CLR-01316,2025-08-20,2025-09-26,37,Etihad Airways,BLR,CDG,Long-Haul,Economy,Round-Trip,BOWRT,API_Partner,NDC,2,45612.06,9984.47,111193.06,0.0,Credit Card,0,Confirmed,,
CLR-01317,2025-06-19,2025-06-25,6,Air Canada,DEL,JFK,Long-Haul,Economy,One-Way,EOWRT,B2B_Agent,GDS,5,17866.11,2084.61,99753.6,12160.19,Debit Card,17,Confirmed,,4
CLR-01318,2025-11-17,2026-01-17,61,Condor,DEL,AUH,Medium-Haul,Economy,Multi-City,BOWRT,API_Partner,NDC,2,9746.29,1840.09,23172.76,0.0,,0,Confirmed,,2
CLR-01319,2025-01-08,2025-04-22,104,KLM,CCU,BKK,Medium-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,NDC,2,13992.96,2023.25,32032.42,2863.15,Credit Card,0,Ticketed,,5
CLR-01320,2025-10-25,2026-02-22,120,Etihad Airways,BOM,FRA,Long-Haul,Premium Economy,One-Way,BOWRT,API_Partner,GDS,3,84985.55,10398.51,286152.18,2404.58,Bank Transfer,0,Ticketed,,5
CLR-01321,2025-09-01,2025-11-06,66,Air France,CCU,BKK,Medium-Haul,Business,One-Way,EOWRT,Mobile_App,GDS,1,57698.89,6676.79,64375.68,3279.87,Agent Credit,4,Confirmed,,
CLR-01322,2025-06-14,2025-07-18,34,Air France,DEL,SIN,Medium-Haul,Business,One-Way,LOWRT,B2C_Website,NDC,1,71544.23,14521.55,86065.78,3591.72,Debit Card,13,Ticketed,,3
CLR-01323,2025-06-30,2025-08-21,52,Air France,DEL,LHR,Long-Haul,Premium Economy,One-Way,EOWRT,B2C_Website,GDS,4,39768.24,8565.58,193335.28,12541.18,Bank Transfer,0,Ticketed,,4
CLR-01324,2025-05-14,2025-08-13,91,Singapore Airlines,COK,DOH,Medium-Haul,Economy,Round-Trip,MOWRT,API_Partner,GDS,1,17688.64,3055.11,20743.75,0.0,Debit Card,9,Confirmed,,3
CLR-01325,2025-09-24,2026-01-06,104,Singapore Airlines,BOM,LHR,Long-Haul,Business,Round-Trip,MOWRT,B2C_Website,NDC,1,107609.28,10929.1,118538.38,681.32,Credit Card,18,Ticketed,,5
CLR-01326,2025-05-10,2025-07-30,81,KLM,HYD,LHR,Long-Haul,Economy,Round-Trip,HOWRT,B2C_Website,NDC,1,39019.58,4531.0,43550.58,0.0,Debit Card,0,Confirmed,,3
CLR-01327,2025-08-25,2025-10-19,55,Emirates,HYD,LHR,Long-Haul,Economy,Round-Trip,BOWRT,B2B_Agent,NDC,2,48771.0,6008.77,109559.54,5297.87,Bank Transfer,0,Ticketed,,
CLR-01328,2025-03-08,2025-04-02,25,Singapore Airlines,COK,DOH,Medium-Haul,Premium Economy,Round-Trip,YOWRT,B2C_Website,GDS,1,15414.63,1395.02,16809.65,554.89,Credit Card,0,No-Show,,5
CLR-01329,2025-05-14,2025-07-28,75,Air France,BOM,CDG,Long-Haul,Economy,Round-Trip,MOWRT,API_Partner,GDS,3,46672.42,9663.07,169006.47,3976.56,UPI,0,Refunded,,4
CLR-01330,2025-09-29,2025-12-23,85,Lufthansa,DEL,LHR,Long-Haul,Economy,Round-Trip,EOWRT,Mobile_App,GDS,1,54170.03,8762.8,62932.83,1545.43,Agent Credit,0,Ticketed,,4
CLR-01331,2025-03-23,2025-07-16,115,American Airlines,BOM,LHR,Long-Haul,Premium Economy,Round-Trip,QOWRT,B2C_Website,GDS,1,73287.97,7473.45,80761.42,3384.17,Credit Card,0,Ticketed,,4
CLR-01332,2025-07-31,2025-08-01,1,Lufthansa,BLR,SFO,Long-Haul,Economy,Round-Trip,MOWRT,B2C_Website,GDS,2,45811.74,3888.99,99401.46,8430.22,Bank Transfer,0,Cancelled,,
CLR-01333,2025-04-19,2025-07-18,90,Lufthansa,COK,DOH,Medium-Haul,Economy,Round-Trip,MOWRT,API_Partner,NDC,1,22274.17,3833.37,26107.54,1641.79,Agent Credit,0,Ticketed,,4
CLR-01334,2025-02-10,2025-03-27,45,Condor,BLR,CDG,Long-Haul,Economy,Round-Trip,EOWRT,B2C_Website,NDC,1,27069.22,5101.23,32170.45,471.34,Credit Card,0,Confirmed,,4
CLR-01335,2025-01-14,2025-02-14,31,American Airlines,BOM,FRA,Long-Haul,Economy,Multi-City,HOWRT,API_Partner,NDC,2,26186.0,2886.42,58144.84,8718.73,Debit Card,0,Confirmed,,4
CLR-01336,2025-01-15,2025-03-17,61,Emirates,DEL,JFK,Long-Haul,Economy,One-Way,MOWRT,Mobile_App,GDS,1,25769.04,4986.61,30755.65,1338.43,Credit Card,0,Refunded,Visa rejected but non-refundable ticket purchased,2
CLR-01337,2025-05-30,2025-09-26,119,Emirates,CCU,BKK,Medium-Haul,Economy,Multi-City,MOWRT,B2C_Website,GDS,5,22684.07,4182.47,134332.7,1796.03,Agent Credit,0,Cancelled,,4
CLR-01338,2025-12-29,2026-04-06,98,Air Canada,BLR,SFO,Long-Haul,Business,One-Way,MOWRT,B2B_Agent,GDS,2,67480.11,12995.8,160951.82,0.0,Bank Transfer,0,Cancelled,,4
CLR-01339,2025-05-01,2025-08-20,111,Lufthansa,DEL,LHR,Long-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,GDS,2,43997.46,6433.67,100862.26,,Credit Card,15,Ticketed,,4
CLR-01340,2025-06-21,2025-08-16,56,Air France,MAA,DXB,Medium-Haul,Economy,Round-Trip,EOWRT,B2C_Website,GDS,4,18195.14,2064.82,81039.84,14224.41,Agent Credit,0,Ticketed,,5
CLR-01341,2025-04-17,2025-08-12,117,Emirates,DEL,JFK,Long-Haul,Economy,Multi-City,YOWRT,B2C_Website,NDC,2,35899.03,3204.32,78206.7,0.0,UPI,0,Ticketed,,4
CLR-01342,2025-12-15,2026-03-08,83,Emirates,MAA,KUL,Medium-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,1,15861.48,2230.13,18091.61,1739.9,Bank Transfer,2,Cancelled,,3
CLR-01343,2025-10-11,2026-01-31,112,Condor,HYD,LHR,Long-Haul,Business,Round-Trip,VOWRT,API_Partner,GDS,3,117628.16,21665.79,417881.85,,Debit Card,0,Confirmed,Duplicate charge on credit card for same booking,
