booking_id,booking_date,departure_date,lead_time_days,airline,origin,destination,haul_type,cabin_class,trip_type,fare_basis,booking_channel,booking_source,pax_count,base_fare_inr,taxes_inr,total_fare_inr,ancillary_revenue_inr,payment_method,prior_bookings,booking_status,customer_complaint,satisfaction_score,calculated_lead_time,expected_total_fare,route,booking_month,booking_day,travel_month,fare_per_passenger,booking_window,loyalty_segment,is_cancelled,lead_time_bin,fare_quintile,booking_month_name,customer_type
CLR-00935,2025-07-22,2025-10-01,71,American Airlines,DEL,LHR,Long-Haul,Premium Economy,One-Way,QOWRT,B2B_Agent,NDC,3,88738.07,17053.72,317375.37,0.0,Credit Card,0,Refunded,No,3.0,71,317375.37,DEL → LHR,7,Tuesday,October,105791.79,Planned,New,1,31-90d,"Q5
(Highest)",Jul,New Customer
CLR-00936,2025-03-15,2025-06-12,89,Emirates,BOM,CDG,Long-Haul,Economy,Multi-City,LOWRT,B2C_Website,NDC,2,19092.94,3849.15,45884.18,0.0,UPI,0,Ticketed,No,5.0,89,45884.18,BOM → CDG,3,Saturday,June,22942.09,Planned,New,0,31-90d,Q2,Mar,New Customer
CLR-00937,2025-05-02,2025-07-21,80,Condor,HYD,AMS,Long-Haul,Premium Economy,One-Way,EOWRT,API_Partner,GDS,1,33140.24,3086.98,36227.22,0.0,Bank Transfer,10,Refunded,No,3.0,80,36227.22,HYD → AMS,5,Friday,July,36227.22,Planned,Regular,1,31-90d,"Q1
(Lowest)",May,Repeat Customer
CLR-00938,2025-03-18,2025-07-10,114,Air France,BOM,CDG,Long-Haul,Business,Multi-City,LOWRT,B2C_Website,GDS,1,151926.7,14851.94,166778.64,1393.95,Agent Credit,13,Ticketed,Meal preference not available onboard,1.0,114,166778.64,BOM → CDG,3,Tuesday,July,166778.64,Early_Bird,Frequent,0,91-180d,Q4,Mar,Repeat Customer
CLR-00939,2025-03-21,2025-04-14,24,Etihad Airways,DEL,YYZ,Long-Haul,Business,One-Way,MOWRT,B2C_Website,GDS,4,177669.4,26805.42,817899.28,0.0,Debit Card,0,Ticketed,No,4.0,24,817899.28,DEL → YYZ,3,Friday,April,204474.82,Short_Term,New,0,8-30d,"Q5
(Highest)",Mar,New Customer
CLR-00940,2025-06-10,2025-07-02,22,British Airways,BOM,CDG,Long-Haul,Business,Round-Trip,QOWRT,B2B_Agent,NDC,1,165153.08,20091.13,185244.21,0.0,Debit Card,0,Refunded,No,5.0,22,185244.21,BOM → CDG,6,Tuesday,July,185244.21,Short_Term,New,1,8-30d,"Q5
(Highest)",Jun,New Customer
CLR-00941,2025-10-19,2026-02-15,119,Lufthansa,DEL,LHR,Long-Haul,Business,Round-Trip,HOWRT,B2B_Agent,NDC,1,144628.92,27644.44,172273.36,3457.6,UPI,0,Confirmed,No,3.0,119,172273.36000000002,DEL → LHR,10,Sunday,February,172273.36,Early_Bird,New,0,91-180d,Q4,Oct,New Customer
CLR-00942,2025-10-28,2026-01-26,90,Emirates,BLR,SFO,Long-Haul,Premium Economy,Round-Trip,VOWRT,API_Partner,GDS,2,49027.52,10195.04,118445.12,9272.49,Bank Transfer,0,Ticketed,No,5.0,90,118445.12,BLR → SFO,10,Tuesday,January,59222.56,Planned,New,0,31-90d,Q4,Oct,New Customer
CLR-00943,2025-08-12,2025-09-19,38,Etihad Airways,COK,DOH,Medium-Haul,Economy,Multi-City,VOWRT,B2B_Agent,GDS,1,10668.12,1671.99,12340.11,6527.91,Credit Card,1,Ticketed,No,4.0,38,12340.11,COK → DOH,8,Tuesday,September,12340.11,Planned,Occasional,0,31-90d,"Q1
(Lowest)",Aug,Repeat Customer
CLR-00944,2025-12-24,2026-04-21,118,Etihad Airways,HYD,AMS,Long-Haul,Business,Round-Trip,QOWRT,API_Partner,GDS,1,100892.41,19748.63,120641.04,0.0,UPI,5,Confirmed,No,4.0,118,120641.04000000001,HYD → AMS,12,Wednesday,April,120641.04,Early_Bird,Occasional,0,91-180d,Q4,Dec,Repeat Customer
CLR-00945,2025-09-05,2025-09-13,8,British Airways,DEL,AUH,Medium-Haul,First,One-Way,BOWRT,B2B_Agent,GDS,2,119186.6,13796.86,265966.92,2702.44,Debit Card,0,Ticketed,No,4.0,8,265966.92000000004,DEL → AUH,9,Friday,September,132983.46,Short_Term,New,0,8-30d,"Q5
(Highest)",Sep,New Customer
CLR-00946,2025-05-18,2025-07-30,73,Condor,CCU,BKK,Medium-Haul,Business,Multi-City,QOWRT,B2C_Website,GDS,4,37172.83,5029.34,168808.68,0.0,Debit Card,0,Confirmed,No,2.0,73,168808.68,CCU → BKK,5,Sunday,July,42202.17,Planned,New,0,31-90d,Q4,May,New Customer
CLR-00947,2025-09-17,2025-11-09,53,American Airlines,BOM,LHR,Long-Haul,Economy,Round-Trip,HOWRT,Mobile_App,GDS,3,50828.68,6571.59,172200.81,0.0,Debit Card,0,Cancelled,No,3.0,53,172200.81,BOM → LHR,9,Wednesday,November,57400.27,Planned,New,1,31-90d,Q4,Sep,New Customer
CLR-00948,2025-12-16,2025-12-24,8,KLM,BLR,CDG,Long-Haul,Economy,One-Way,LOWRT,B2B_Agent,NDC,4,27324.45,5130.92,129821.48,20061.35,Credit Card,0,Confirmed,No,4.0,8,129821.48000000001,BLR → CDG,12,Tuesday,December,32455.37,Short_Term,New,0,8-30d,Q4,Dec,New Customer
CLR-00949,2025-08-29,2025-12-19,112,KLM,BOM,DXB,Medium-Haul,Economy,One-Way,LOWRT,Mobile_App,GDS,2,10616.01,1164.6,23561.22,2803.82,Credit Card,0,Ticketed,No,4.0,112,23561.22,BOM → DXB,8,Friday,December,11780.61,Early_Bird,New,0,91-180d,"Q1
(Lowest)",Aug,New Customer
CLR-00950,2025-05-18,2025-08-12,86,Air France,BLR,SFO,Long-Haul,Economy,Round-Trip,QOWRT,B2C_Website,NDC,2,22646.36,2676.42,50645.56,0.0,Credit Card,0,Ticketed,No,4.0,86,50645.56,BLR → SFO,5,Sunday,August,25322.78,Planned,New,0,31-90d,Q2,May,New Customer
CLR-00951,2025-09-09,2025-10-18,39,Air France,HYD,LHR,Long-Haul,Economy,One-Way,YOWRT,B2C_Website,GDS,1,50821.34,8224.26,59045.6,2725.79,Bank Transfer,0,Ticketed,No,5.0,39,59045.6,HYD → LHR,9,Tuesday,October,59045.6,Planned,New,0,31-90d,Q3,Sep,New Customer
CLR-00952,2025-09-29,2025-12-15,77,American Airlines,BLR,FRA,Long-Haul,Economy,Round-Trip,EOWRT,B2C_Website,GDS,3,19128.5,1788.36,62750.58,12232.37,Debit Card,17,Ticketed,No,3.0,77,62750.58,BLR → FRA,9,Monday,December,20916.86,Planned,Frequent,0,31-90d,Q3,Sep,Repeat Customer
CLR-00953,2025-12-18,2026-02-23,67,Condor,HYD,AMS,Long-Haul,Economy,Round-Trip,MOWRT,B2C_Website,GDS,1,43642.79,8415.96,52058.75,606.02,Debit Card,0,Refunded,PNR not found in airline system after ticketing,1.0,67,52058.75,HYD → AMS,12,Thursday,February,52058.75,Planned,New,1,31-90d,Q2,Dec,New Customer
CLR-00954,2025-05-24,2025-06-15,22,Lufthansa,BOM,FRA,Long-Haul,Business,One-Way,BOWRT,B2B_Agent,GDS,6,153203.02,20491.34,1042166.16,0.0,Credit Card,0,Confirmed,No,5.0,22,1042166.1599999999,BOM → FRA,5,Saturday,June,173694.36000000002,Short_Term,New,0,8-30d,"Q5
(Highest)",May,New Customer
CLR-00955,2025-03-18,2025-04-25,38,Lufthansa,BLR,FRA,Long-Haul,Business,Round-Trip,YOWRT,API_Partner,GDS,2,183803.55,38580.21,444767.52,633.52,UPI,0,Ticketed,No,5.0,38,444767.51999999996,BLR → FRA,3,Tuesday,April,222383.76,Planned,New,0,31-90d,"Q5
(Highest)",Mar,New Customer
CLR-00956,2025-10-21,2025-10-29,8,Lufthansa,BOM,DXB,Medium-Haul,Economy,Round-Trip,YOWRT,B2B_Agent,GDS,2,19408.68,3053.11,44923.58,10391.02,Bank Transfer,17,Ticketed,No,4.0,8,44923.58,BOM → DXB,10,Tuesday,October,22461.79,Short_Term,Frequent,0,8-30d,Q2,Oct,Repeat Customer
CLR-00957,2025-10-04,2025-12-23,80,Emirates,BOM,DXB,Medium-Haul,Premium Economy,Round-Trip,YOWRT,B2C_Website,NDC,1,31469.49,3850.29,35319.78,7437.83,UPI,0,Ticketed,No,4.0,80,35319.78,BOM → DXB,10,Saturday,December,35319.78,Planned,New,0,31-90d,"Q1
(Lowest)",Oct,New Customer
CLR-00958,2025-01-09,2025-04-07,88,Lufthansa,MAA,DXB,Medium-Haul,Economy,One-Way,YOWRT,B2B_Agent,GDS,1,18744.59,2375.38,21119.97,0.0,Agent Credit,0,Refunded,No,4.0,88,21119.97,MAA → DXB,1,Thursday,April,21119.97,Planned,New,1,31-90d,"Q1
(Lowest)",Jan,New Customer
CLR-00959,2025-03-10,2025-06-23,105,Emirates,DEL,LHR,Long-Haul,Economy,Round-Trip,VOWRT,B2C_Website,GDS,2,19360.62,3137.56,44996.36,981.05,Credit Card,0,Ticketed,No,4.0,105,44996.36,DEL → LHR,3,Monday,June,22498.18,Early_Bird,New,0,91-180d,Q2,Mar,New Customer
CLR-00960,2025-11-08,2026-03-04,116,Air France,BOM,FRA,Long-Haul,Economy,Round-Trip,MOWRT,B2B_Agent,GDS,2,49848.23,9451.81,118600.08,1496.54,Credit Card,0,Ticketed,No,5.0,116,118600.08,BOM → FRA,11,Saturday,March,59300.04,Early_Bird,New,0,91-180d,Q4,Nov,New Customer
CLR-00961,2025-02-21,2025-04-04,42,American Airlines,DEL,AUH,Medium-Haul,Premium Economy,Round-Trip,HOWRT,B2C_Website,GDS,4,18285.54,1702.49,79952.12,15650.14,Bank Transfer,0,Ticketed,No,3.0,42,79952.12000000001,DEL → AUH,2,Friday,April,19988.03,Planned,New,0,31-90d,Q3,Feb,New Customer
CLR-00962,2025-06-09,2025-06-18,9,Emirates,MAA,KUL,Medium-Haul,First,Round-Trip,HOWRT,B2C_Website,GDS,4,134784.84,14527.55,597249.56,29809.6,Credit Card,15,Ticketed,No,3.0,9,597249.5599999999,MAA → KUL,6,Monday,June,149312.39,Short_Term,Frequent,0,8-30d,"Q5
(Highest)",Jun,Repeat Customer
CLR-00963,2025-01-28,2025-05-20,112,Condor,BLR,FRA,Long-Haul,Premium Economy,Round-Trip,LOWRT,B2B_Agent,GDS,2,49412.4,10706.96,120238.72,1049.48,UPI,14,Ticketed,No,4.0,112,120238.72,BLR → FRA,1,Tuesday,May,60119.36,Early_Bird,Frequent,0,91-180d,Q4,Jan,Repeat Customer
CLR-00964,2025-04-22,2025-07-29,98,British Airways,MAA,DXB,Medium-Haul,Premium Economy,Multi-City,EOWRT,API_Partner,GDS,1,32803.45,5854.17,38657.62,0.0,Credit Card,0,Ticketed,No,3.0,98,38657.619999999995,MAA → DXB,4,Tuesday,July,38657.62,Early_Bird,New,0,91-180d,Q2,Apr,New Customer
CLR-00965,2025-12-05,2026-01-13,39,Condor,HYD,AMS,Long-Haul,Economy,Multi-City,HOWRT,B2B_Agent,GDS,1,41043.4,4744.64,45788.04,541.54,UPI,0,Cancelled,Fare difference charged incorrectly during rebooking,3.0,39,45788.04,HYD → AMS,12,Friday,January,45788.04,Planned,New,1,31-90d,Q2,Dec,New Customer
CLR-00966,2025-06-26,2025-09-30,96,American Airlines,BLR,SFO,Long-Haul,Economy,Round-Trip,VOWRT,B2C_Website,GDS,3,33483.58,4750.43,114702.03,2309.08,Credit Card,0,Cancelled,"Seat allocation issue, paid for window got middle",2.0,96,114702.03,BLR → SFO,6,Thursday,September,38234.01,Early_Bird,New,1,91-180d,Q4,Jun,New Customer
CLR-00967,2025-06-03,2025-09-19,108,Emirates,BOM,LHR,Long-Haul,Economy,Round-Trip,QOWRT,API_Partner,GDS,2,47926.21,5765.15,107382.72,0.0,Unknown,0,Cancelled,No,4.0,108,107382.72,BOM → LHR,6,Tuesday,September,53691.36,Early_Bird,New,1,91-180d,Q4,Jun,New Customer
CLR-00968,2025-11-21,2026-01-05,45,Singapore Airlines,DEL,LHR,Long-Haul,Premium Economy,One-Way,BOWRT,B2C_Website,GDS,2,59659.28,8551.49,136421.54,0.0,Debit Card,0,Confirmed,No,3.0,45,136421.54,DEL → LHR,11,Friday,January,68210.77,Planned,New,0,31-90d,Q4,Nov,New Customer
CLR-00969,2025-01-17,2025-02-04,18,Etihad Airways,BLR,FRA,Long-Haul,Premium Economy,Round-Trip,BOWRT,Mobile_App,NDC,1,80500.33,17393.94,97894.27,3603.54,Debit Card,10,Confirmed,No,4.0,18,97894.27,BLR → FRA,1,Friday,February,97894.27,Short_Term,Regular,0,8-30d,Q4,Jan,Repeat Customer
CLR-00970,2025-01-14,2025-04-03,79,Condor,HYD,AMS,Long-Haul,Economy,Round-Trip,HOWRT,API_Partner,NDC,1,33842.11,4162.71,38004.82,3283.89,Credit Card,0,Confirmed,No,4.0,79,38004.82,HYD → AMS,1,Tuesday,April,38004.82,Planned,New,0,31-90d,Q2,Jan,New Customer
CLR-00971,2025-11-10,2026-01-31,82,American Airlines,DEL,AUH,Medium-Haul,Economy,Round-Trip,LOWRT,B2B_Agent,NDC,1,21802.18,2655.69,24457.87,0.0,Agent Credit,3,Ticketed,Schedule change not communicated,3.0,82,24457.87,DEL → AUH,11,Monday,January,24457.87,Planned,Occasional,0,31-90d,"Q1
(Lowest)",Nov,Repeat Customer
CLR-00972,2025-05-19,2025-08-27,100,Air Canada,MAA,KUL,Medium-Haul,Business,Round-Trip,YOWRT,B2B_Agent,NDC,2,45891.06,8522.15,108826.42,566.1,Agent Credit,0,Ticketed,No,4.0,100,108826.42,MAA → KUL,5,Monday,August,54413.21,Early_Bird,New,0,91-180d,Q4,May,New Customer
CLR-00973,2025-12-23,2026-04-03,101,Emirates,BLR,SFO,Long-Haul,Economy,One-Way,YOWRT,B2C_Website,GDS,1,28427.79,4595.15,33022.94,743.86,Debit Card,0,Confirmed,No,5.0,101,33022.94,BLR → SFO,12,Tuesday,April,33022.94,Early_Bird,New,0,91-180d,"Q1
(Lowest)",Dec,New Customer
CLR-00974,2025-05-05,2025-05-16,11,Condor,MAA,KUL,Medium-Haul,Economy,Round-Trip,MOWRT,B2B_Agent,GDS,2,10904.11,1030.92,23870.06,0.0,Debit Card,0,Ticketed,No,4.0,11,23870.06,MAA → KUL,5,Monday,May,11935.03,Short_Term,New,0,8-30d,"Q1
(Lowest)",May,New Customer
CLR-00975,2025-07-28,2025-10-19,83,Air France,DEL,SIN,Medium-Haul,Economy,One-Way,VOWRT,B2C_Website,GDS,4,14328.89,1674.46,64013.4,1024.47,Unknown,11,Cancelled,No,4.0,83,64013.399999999994,DEL → SIN,7,Monday,October,16003.35,Planned,Frequent,1,31-90d,Q3,Jul,Repeat Customer
CLR-00976,2025-03-12,2025-04-03,22,KLM,MAA,KUL,Medium-Haul,Economy,Round-Trip,HOWRT,API_Partner,NDC,1,9281.59,1158.03,10439.62,0.0,Unknown,5,Confirmed,No,3.0,22,10439.62,MAA → KUL,3,Wednesday,April,10439.62,Short_Term,Occasional,0,8-30d,"Q1
(Lowest)",Mar,Repeat Customer
CLR-00977,2025-10-28,2025-11-14,17,Etihad Airways,HYD,AMS,Long-Haul,Economy,One-Way,YOWRT,B2B_Agent,GDS,2,49402.58,4739.78,108284.72,756.03,Credit Card,0,Confirmed,No,3.0,17,108284.72,HYD → AMS,10,Tuesday,November,54142.36,Short_Term,New,0,8-30d,Q4,Oct,New Customer
CLR-00978,2025-11-03,2025-12-06,33,Lufthansa,DEL,AUH,Medium-Haul,Premium Economy,One-Way,LOWRT,B2B_Agent,NDC,1,33048.0,4624.99,37672.99,0.0,Bank Transfer,0,Confirmed,Visa rejected but non-refundable ticket purchased,1.0,33,37672.99,DEL → AUH,11,Monday,December,37672.99,Planned,New,0,31-90d,Q2,Nov,New Customer
CLR-00979,2025-05-05,2025-06-10,36,British Airways,BLR,SFO,Long-Haul,Premium Economy,Round-Trip,VOWRT,B2B_Agent,GDS,1,54205.83,5683.96,59889.79,3704.59,Debit Card,0,Confirmed,No,4.0,36,59889.79,BLR → SFO,5,Monday,June,59889.79,Planned,New,0,31-90d,Q3,May,New Customer
CLR-00980,2025-02-01,2025-04-22,80,Lufthansa,DEL,YYZ,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,GDS,1,23556.1,4780.52,28336.62,1423.8,Debit Card,0,Ticketed,No,5.0,80,28336.62,DEL → YYZ,2,Saturday,April,28336.62,Planned,New,0,31-90d,"Q1
(Lowest)",Feb,New Customer
CLR-00981,2025-10-23,2026-01-02,71,Condor,DEL,AUH,Medium-Haul,Economy,Round-Trip,EOWRT,B2B_Agent,GDS,1,13062.77,1664.53,14727.3,0.0,Debit Card,9,Ticketed,No,4.0,71,14727.300000000001,DEL → AUH,10,Thursday,January,14727.3,Planned,Regular,0,31-90d,"Q1
(Lowest)",Oct,Repeat Customer
CLR-00982,2025-06-18,2025-08-22,65,Condor,DEL,YYZ,Long-Haul,Premium Economy,Round-Trip,LOWRT,B2B_Agent,GDS,2,69749.92,11343.66,162187.16,1115.91,UPI,0,Confirmed,No,4.0,65,162187.16,DEL → YYZ,6,Wednesday,August,81093.58,Planned,New,0,31-90d,Q4,Jun,New Customer
CLR-00983,2025-09-21,2025-12-14,84,Emirates,COK,DOH,Medium-Haul,Economy,One-Way,YOWRT,B2B_Agent,GDS,1,16016.02,1653.6,17669.62,0.0,Credit Card,0,Ticketed,No,3.0,84,17669.62,COK → DOH,9,Sunday,December,17669.62,Planned,New,0,31-90d,"Q1
(Lowest)",Sep,New Customer
CLR-00984,2025-03-09,2025-03-25,16,Lufthansa,MAA,KUL,Medium-Haul,Business,Round-Trip,HOWRT,B2C_Website,NDC,1,66225.43,13070.65,79296.08,0.0,UPI,19,Ticketed,No,3.0,16,79296.07999999999,MAA → KUL,3,Sunday,March,79296.08,Short_Term,Frequent,0,8-30d,Q3,Mar,Repeat Customer
CLR-00985,2025-01-06,2025-02-03,28,Singapore Airlines,CCU,BKK,Medium-Haul,Economy,Round-Trip,MOWRT,API_Partner,NDC,1,19942.77,2665.5,22608.27,1067.16,Unknown,8,Confirmed,No,4.0,28,22608.27,CCU → BKK,1,Monday,February,22608.27,Short_Term,Regular,0,8-30d,"Q1
(Lowest)",Jan,Repeat Customer
CLR-00986,2025-02-25,2025-03-19,22,Singapore Airlines,BLR,CDG,Long-Haul,Economy,Round-Trip,YOWRT,B2C_Website,GDS,1,46077.06,4210.64,50287.7,365.81,Agent Credit,0,Ticketed,No,5.0,22,50287.7,BLR → CDG,2,Tuesday,March,50287.7,Short_Term,New,0,8-30d,Q2,Feb,New Customer
CLR-00987,2025-10-16,2025-12-25,70,KLM,BOM,LHR,Long-Haul,Premium Economy,Round-Trip,VOWRT,Mobile_App,GDS,1,98594.43,20430.67,119025.1,0.0,Credit Card,10,Ticketed,No,5.0,70,119025.09999999999,BOM → LHR,10,Thursday,December,119025.1,Planned,Regular,0,31-90d,Q4,Oct,Repeat Customer
CLR-00988,2025-01-20,2025-02-09,20,British Airways,HYD,LHR,Long-Haul,Business,One-Way,YOWRT,B2C_Website,GDS,4,159511.86,14376.73,695554.36,0.0,Credit Card,9,Confirmed,No,4.0,20,695554.36,HYD → LHR,1,Monday,February,173888.59,Short_Term,Regular,0,8-30d,"Q5
(Highest)",Jan,Repeat Customer
CLR-00989,2025-04-12,2025-04-22,10,Air France,DEL,YYZ,Long-Haul,Premium Economy,Round-Trip,VOWRT,B2C_Website,GDS,4,45508.13,7103.65,210447.12,0.0,UPI,0,Refunded,Coupon status shows used but passenger never flew,1.0,10,210447.12,DEL → YYZ,4,Saturday,April,52611.78,Short_Term,New,1,8-30d,"Q5
(Highest)",Apr,New Customer
CLR-00990,2025-01-09,2025-01-27,18,Emirates,MAA,KUL,Medium-Haul,Premium Economy,Round-Trip,VOWRT,B2B_Agent,GDS,3,23253.44,2248.43,76505.61,14390.65,Bank Transfer,0,Ticketed,Unable to add extra baggage through portal,4.0,18,76505.61,MAA → KUL,1,Thursday,January,25501.87,Short_Term,New,0,8-30d,Q3,Jan,New Customer
CLR-00991,2025-08-08,2025-09-02,25,KLM,BOM,CDG,Long-Haul,Economy,Multi-City,VOWRT,API_Partner,NDC,2,42195.04,5614.18,95618.44,1338.64,Bank Transfer,11,Cancelled,Meal preference not available onboard,1.0,25,95618.44,BOM → CDG,8,Friday,September,47809.22,Short_Term,Frequent,1,8-30d,Q3,Aug,Repeat Customer
CLR-00992,2025-12-05,2025-12-29,24,KLM,CCU,BKK,Medium-Haul,Economy,One-Way,QOWRT,B2B_Agent,NDC,1,20573.09,4219.11,24792.2,0.0,Debit Card,0,Ticketed,No,4.0,24,24792.2,CCU → BKK,12,Friday,December,24792.2,Short_Term,New,0,8-30d,"Q1
(Lowest)",Dec,New Customer
CLR-00993,2025-08-07,2025-09-26,50,Air Canada,BOM,CDG,Long-Haul,Economy,Multi-City,VOWRT,Mobile_App,GDS,1,39697.68,6669.75,46367.43,1399.03,Credit Card,6,Ticketed,No,4.0,50,46367.43,BOM → CDG,8,Thursday,September,46367.43,Planned,Regular,0,31-90d,Q2,Aug,Repeat Customer
CLR-00994,2025-07-19,2025-09-09,52,American Airlines,BLR,FRA,Long-Haul,Economy,One-Way,YOWRT,B2B_Agent,GDS,1,20704.32,4146.31,24850.63,611.23,Credit Card,17,Ticketed,No,4.0,52,24850.63,BLR → FRA,7,Saturday,September,24850.63,Planned,Frequent,0,31-90d,"Q1
(Lowest)",Jul,Repeat Customer
CLR-00995,2025-01-02,2025-03-25,82,Lufthansa,DEL,YYZ,Long-Haul,Economy,Multi-City,QOWRT,B2B_Agent,NDC,3,22670.53,2260.27,74792.4,9530.26,Credit Card,5,Ticketed,No,3.0,82,74792.4,DEL → YYZ,1,Thursday,March,24930.8,Planned,Occasional,0,31-90d,Q3,Jan,Repeat Customer
CLR-00996,2025-10-02,2025-11-07,36,American Airlines,MAA,DXB,Medium-Haul,Business,Round-Trip,YOWRT,B2C_Website,GDS,2,28076.69,2608.82,61371.02,7679.77,Unknown,0,Cancelled,No,5.0,36,61371.02,MAA → DXB,10,Thursday,November,30685.51,Planned,New,1,31-90d,Q3,Oct,New Customer
CLR-00997,2025-06-10,2025-07-05,25,Emirates,DEL,AUH,Medium-Haul,Business,Round-Trip,YOWRT,B2B_Agent,GDS,4,75096.97,10598.83,342783.2,0.0,Unknown,5,Ticketed,No,4.0,25,342783.2,DEL → AUH,6,Tuesday,July,85695.8,Short_Term,Occasional,0,8-30d,"Q5
(Highest)",Jun,Repeat Customer
CLR-00998,2025-06-03,2025-06-17,14,Air Canada,BOM,CDG,Long-Haul,Business,Round-Trip,EOWRT,API_Partner,NDC,2,164571.61,24928.55,379000.32,0.0,Credit Card,0,Ticketed,No,5.0,14,379000.31999999995,BOM → CDG,6,Tuesday,June,189500.16,Short_Term,New,0,8-30d,"Q5
(Highest)",Jun,New Customer
CLR-00999,2025-11-09,2025-12-08,29,Lufthansa,DEL,LHR,Long-Haul,Economy,Round-Trip,YOWRT,B2B_Agent,GDS,3,42795.95,4785.8,142745.25,16277.74,Credit Card,0,Cancelled,No,5.0,29,142745.25,DEL → LHR,11,Sunday,December,47581.75,Short_Term,New,1,8-30d,Q4,Nov,New Customer
CLR-01000,2025-07-26,2025-10-11,77,Air France,BLR,SFO,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,NDC,2,39754.13,4883.74,89275.74,0.0,Credit Card,0,Ticketed,No,4.0,77,89275.73999999999,BLR → SFO,7,Saturday,October,44637.87,Planned,New,0,31-90d,Q3,Jul,New Customer
CLR-01001,2025-11-08,2026-02-19,103,Lufthansa,DEL,SIN,Medium-Haul,Economy,Round-Trip,BOWRT,B2B_Agent,NDC,2,15689.9,1855.67,35091.14,9755.76,Credit Card,19,Confirmed,No,4.0,103,35091.14,DEL → SIN,11,Saturday,February,17545.57,Early_Bird,Frequent,0,91-180d,"Q1
(Lowest)",Nov,Repeat Customer
CLR-01002,2025-11-22,2025-11-25,3,Air Canada,HYD,LHR,Long-Haul,Economy,One-Way,MOWRT,API_Partner,GDS,2,28661.46,3501.89,64326.7,9517.77,Credit Card,9,Ticketed,No,4.0,3,64326.7,HYD → LHR,11,Saturday,November,32163.35,Last_Minute,Regular,0,0-7d,Q3,Nov,Repeat Customer
CLR-01003,2025-01-17,2025-02-22,36,Emirates,MAA,SIN,Medium-Haul,Premium Economy,Round-Trip,MOWRT,B2B_Agent,GDS,4,32770.79,4124.79,147582.32,4891.95,Credit Card,0,Ticketed,No,5.0,36,147582.32,MAA → SIN,1,Friday,February,36895.58,Planned,New,0,31-90d,Q4,Jan,New Customer
CLR-01004,2025-05-03,2025-08-09,98,Condor,COK,DOH,Medium-Haul,Premium Economy,Round-Trip,BOWRT,B2C_Website,NDC,1,40358.7,5048.96,45407.66,7108.11,Credit Card,0,Confirmed,No,4.0,98,45407.659999999996,COK → DOH,5,Saturday,August,45407.66,Early_Bird,New,0,91-180d,Q2,May,New Customer
CLR-01005,2025-08-15,2025-09-05,21,Emirates,DEL,CDG,Long-Haul,Economy,One-Way,MOWRT,B2B_Agent,NDC,1,34954.0,7335.64,42289.64,0.0,Debit Card,0,Ticketed,No,4.0,21,42289.64,DEL → CDG,8,Friday,September,42289.64,Short_Term,New,0,8-30d,Q2,Aug,New Customer
CLR-01006,2025-07-01,2025-10-06,97,Condor,BOM,DXB,Medium-Haul,Economy,One-Way,MOWRT,B2B_Agent,NDC,2,8129.03,822.42,17902.9,2976.1,Bank Transfer,0,Cancelled,Visa rejected but non-refundable ticket purchased,2.0,97,17902.899999999998,BOM → DXB,7,Tuesday,October,8951.45,Early_Bird,New,1,91-180d,"Q1
(Lowest)",Jul,New Customer
CLR-01007,2025-11-27,2025-11-30,3,Singapore Airlines,HYD,AMS,Long-Haul,Premium Economy,One-Way,LOWRT,B2C_Website,GDS,1,78804.93,7010.38,85815.31,1280.85,Bank Transfer,1,Cancelled,No,5.0,3,85815.31,HYD → AMS,11,Thursday,November,85815.31,Last_Minute,Occasional,1,0-7d,Q3,Nov,Repeat Customer
CLR-01008,2025-04-22,2025-05-10,18,KLM,DEL,JFK,Long-Haul,First,Multi-City,VOWRT,B2C_Website,GDS,2,169523.44,22505.63,384058.14,8637.42,Agent Credit,20,Confirmed,No,5.0,18,384058.14,DEL → JFK,4,Tuesday,May,192029.07,Short_Term,Frequent,0,8-30d,"Q5
(Highest)",Apr,Repeat Customer
CLR-01009,2025-08-20,2025-10-23,64,Lufthansa,DEL,YYZ,Long-Haul,Premium Economy,Round-Trip,MOWRT,B2B_Agent,NDC,2,36183.47,3028.93,78424.8,0.0,Agent Credit,0,Confirmed,No,5.0,64,78424.8,DEL → YYZ,8,Wednesday,October,39212.4,Planned,New,0,31-90d,Q3,Aug,New Customer
CLR-01010,2025-07-20,2025-09-20,62,Emirates,DEL,SIN,Medium-Haul,Economy,Round-Trip,EOWRT,B2C_Website,GDS,1,10569.87,1857.69,12427.56,0.0,Bank Transfer,17,Cancelled,No,4.0,62,12427.560000000001,DEL → SIN,7,Sunday,September,12427.56,Planned,Frequent,1,31-90d,"Q1
(Lowest)",Jul,Repeat Customer
CLR-01011,2025-02-12,2025-03-21,37,Singapore Airlines,BLR,FRA,Long-Haul,Economy,Round-Trip,HOWRT,B2B_Agent,NDC,2,46506.8,5320.01,103653.62,10645.99,Bank Transfer,0,Confirmed,No,4.0,37,103653.62000000001,BLR → FRA,2,Wednesday,March,51826.81,Planned,New,0,31-90d,Q4,Feb,New Customer
